Postcode,Year,ftft,ftpt,ftaw,ftun,ftnotlf,ftunstated,ptpt,ptaw,ptun,ptnotlf,ptunstated,awaw,awun,awnotlf,awunstated,unun,unnotlf,ununstated,notlfnotlf,notlfunstated,unstatedunstated,ft,pt,aw,un,notlf,unstated
"2660, NSW",2021,39,49,4,3,15,3,4,0,0,4,6,6,0,3,0,0,0,0,6,0,0,14,11,0,4,21,0
"2661, NSW",2021,12,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2663, NSW",2021,84,99,20,3,46,3,10,7,0,16,3,5,0,3,0,0,8,0,14,4,0,48,27,3,11,59,3
"2665, NSW",2021,40,68,8,0,26,4,3,0,0,5,0,0,0,0,0,0,0,0,7,0,0,10,15,0,4,15,0
"2666, NSW",2021,119,166,24,7,40,7,16,3,0,7,10,5,0,3,6,0,5,0,12,6,0,37,46,4,4,37,3
"2668, NSW",2021,11,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0
"2669, NSW",2021,34,48,9,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,0
"2671, NSW",2021,94,118,22,0,33,3,15,6,0,13,9,10,0,0,5,0,0,0,4,3,0,37,34,4,3,13,0
"2672, NSW",2021,21,52,3,0,15,0,7,3,0,0,0,4,0,3,0,0,0,0,7,0,0,4,9,0,6,17,3
"2675, NSW",2021,31,49,6,0,22,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,14,0
"2678, NSW",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2680, NSW",2021,599,849,102,41,322,29,67,22,13,70,22,19,3,25,8,3,13,0,68,15,12,222,171,27,26,166,8
"2681, NSW",2021,49,69,9,3,17,8,4,3,0,0,0,5,0,4,0,0,0,0,0,0,0,8,9,0,4,11,0
"2700, NSW",2021,98,116,23,3,28,13,11,6,4,13,0,0,0,6,0,0,4,0,13,0,0,37,51,3,14,64,3
"2701, NSW",2021,76,79,10,0,18,6,3,3,0,0,3,6,0,0,0,0,0,0,4,0,4,27,24,3,0,12,0
"2702, NSW",2021,15,21,0,0,6,0,0,0,3,5,0,6,0,0,0,0,0,0,4,0,0,6,3,0,0,5,0
"2703, NSW",2021,12,13,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3,0
"2705, NSW",2021,266,261,45,6,122,12,27,3,10,26,6,7,0,13,6,0,3,4,37,8,0,101,81,11,24,88,5
"2706, NSW",2021,18,26,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,11,0
"2707, NSW",2021,34,45,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0
"2710, NSW",2021,189,266,29,12,79,12,18,6,3,28,11,8,0,9,0,3,8,0,26,7,3,68,68,14,14,53,0
"2711, NSW",2021,58,65,8,0,26,12,5,0,0,5,11,3,0,0,0,0,3,0,12,3,3,17,22,4,3,16,7
"2712, NSW",2021,31,35,0,0,8,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,8,7,0,0,12,0
"2713, NSW",2021,55,71,5,0,19,3,9,3,0,6,0,3,0,3,0,0,3,0,3,0,0,21,15,5,9,18,0
"2714, NSW",2021,46,72,6,3,20,0,5,4,0,8,0,0,0,4,0,0,0,0,3,0,0,8,23,3,0,13,6
"2715, NSW",2021,29,27,5,0,8,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,12,8,0,0,13,0
"2716, NSW",2021,15,29,3,0,4,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0
"2717, NSW",2021,10,19,4,4,6,0,6,0,0,8,0,0,0,0,0,0,0,0,3,0,0,9,3,3,3,15,3
"2720, NSW",2021,180,253,33,9,74,5,25,9,5,23,15,5,3,5,6,0,3,0,25,3,0,79,55,13,15,76,3
"2721, NSW",2021,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2722, NSW",2021,72,93,12,0,26,7,22,3,4,11,9,3,0,0,0,0,4,0,14,0,0,14,24,0,8,31,5
"2725, NSW",2021,6,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,9,0
"2726, NSW",2021,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2727, NSW",2021,7,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
"2729, NSW",2021,33,49,12,0,17,9,8,0,0,3,6,4,0,4,0,0,4,0,5,0,0,13,7,0,0,8,0
"2730, NSW",2021,24,28,0,0,10,0,4,0,0,3,0,0,0,4,0,3,0,0,7,0,0,8,4,0,4,16,0
"2731, NSW",2021,161,272,46,5,49,15,31,14,3,15,11,10,0,3,0,0,4,0,14,5,0,48,51,6,10,33,0
"2732, NSW",2021,27,42,0,0,13,0,3,0,0,0,5,4,0,3,0,0,0,0,4,0,0,12,14,0,0,12,0
"2733, NSW",2021,13,18,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0
"2734, NSW",2021,26,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"2735, NSW",2021,11,14,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
"2736, NSW",2021,10,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2737, NSW",2021,11,31,4,4,14,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,6,4,0,0,0
"2738, NSW",2021,80,92,16,0,31,10,13,5,0,0,7,0,0,0,0,0,0,0,0,5,0,10,5,3,0,6,0
"2739, NSW",2021,36,41,4,0,12,0,5,0,0,0,4,0,0,3,0,0,0,0,0,3,0,16,17,0,4,15,0
"2745, NSW",2021,1229,1055,379,44,491,41,212,117,8,140,13,80,3,71,20,8,13,3,96,15,12,353,211,66,21,202,11
"2747, NSW",2021,1594,1377,563,127,899,76,274,181,45,261,44,133,12,138,39,16,65,6,199,48,17,581,365,145,67,634,17
"2748, NSW",2021,34,38,11,0,26,0,9,6,0,12,0,4,0,7,0,0,0,0,6,0,0,11,11,0,0,11,0
"2749, NSW",2021,468,461,149,29,252,18,108,61,8,69,13,42,3,39,5,0,9,0,53,0,8,165,113,34,30,215,6
"2750, NSW",2021,1003,1066,375,84,575,49,209,162,31,177,27,98,13,93,22,10,30,0,144,23,12,565,338,147,58,536,17
"2752, NSW",2021,177,195,79,3,74,10,37,31,0,26,3,15,3,17,0,0,0,0,23,5,3,38,22,12,0,38,4
"2753, NSW",2021,350,390,134,28,205,15,82,71,6,87,11,45,5,29,9,0,9,0,54,11,6,153,94,33,21,140,3
"2754, NSW",2021,154,175,72,11,94,5,33,23,0,23,5,14,0,17,0,0,3,0,15,8,0,89,55,18,8,56,3
"2756, NSW",2021,815,1027,332,47,470,33,245,139,24,142,32,104,13,73,21,7,15,0,104,20,13,305,225,85,34,322,11
"2757, NSW",2021,16,24,4,3,14,0,4,0,0,4,0,5,0,0,0,0,0,0,6,0,0,5,7,0,0,0,0
"2758, NSW",2021,243,300,74,12,110,12,52,42,7,36,8,23,0,19,0,0,4,0,16,3,3,40,37,8,9,33,6
"2759, NSW",2021,678,637,221,48,380,24,109,94,7,139,8,65,6,90,13,4,33,4,164,15,10,262,180,45,19,224,5
"2760, NSW",2021,790,608,262,102,684,36,158,138,29,224,32,80,20,127,25,13,37,0,263,44,23,374,253,102,81,594,16
"2761, NSW",2021,1142,772,298,89,669,70,168,120,38,232,28,98,7,153,15,7,52,8,275,26,16,296,181,83,41,291,9
"2762, NSW",2021,1287,671,257,138,472,35,139,90,18,112,19,75,9,60,22,11,23,3,88,16,16,200,85,37,22,111,3
"2763, NSW",2021,1374,996,349,140,694,31,158,117,37,178,21,93,7,82,22,13,30,5,181,23,13,272,156,60,23,206,0
"2765, NSW",2021,2134,1423,573,178,833,62,287,213,36,232,38,177,21,122,52,22,37,7,192,26,26,295,171,73,28,278,3
"2766, NSW",2021,437,279,114,54,366,38,68,56,17,100,7,39,6,61,14,9,33,4,147,19,10,127,70,41,15,150,5
"2767, NSW",2021,756,454,165,82,373,37,115,85,23,137,10,50,9,69,10,9,33,0,150,15,11,166,92,42,29,322,5
"2768, NSW",2021,1482,906,273,114,547,36,154,102,16,130,17,76,4,78,15,10,28,4,135,13,17,226,109,43,15,102,4
"2769, NSW",2021,1183,656,193,88,349,26,87,54,16,75,9,40,13,32,12,7,6,3,65,7,7,108,46,14,12,56,3
"2770, NSW",2021,717,673,242,129,1038,51,141,142,54,439,24,107,30,249,30,38,131,11,872,63,30,437,361,159,150,1552,57
"2773, NSW",2021,204,218,47,6,74,6,42,16,0,15,0,14,0,5,0,0,3,0,14,4,0,49,32,7,4,19,0
"2774, NSW",2021,413,481,136,11,186,7,59,28,3,45,8,16,0,20,9,0,3,0,19,5,3,147,82,19,19,66,6
"2775, NSW",2021,20,26,7,0,12,0,4,4,0,0,0,0,0,4,0,0,3,0,6,0,3,4,6,4,0,10,0
"2776, NSW",2021,123,154,34,6,60,6,31,14,0,14,0,3,0,5,0,0,0,0,11,0,0,39,33,7,4,30,0
"2777, NSW",2021,496,599,152,13,238,13,122,59,11,57,14,32,3,17,7,0,6,0,42,0,0,167,126,33,5,69,0
"2778, NSW",2021,58,73,21,4,28,0,21,0,5,15,0,3,0,3,0,0,0,0,5,0,0,17,30,6,0,11,4
"2779, NSW",2021,123,147,46,5,71,3,32,13,0,23,3,0,3,11,3,0,3,0,20,3,0,51,40,15,4,45,0
"2780, NSW",2021,142,236,54,9,107,11,79,48,7,65,8,18,7,25,4,0,4,0,47,5,5,93,142,42,12,126,0
"2782, NSW",2021,99,163,47,3,73,6,35,18,4,34,5,9,3,11,0,0,5,0,19,7,3,36,49,12,0,48,0
"2783, NSW",2021,46,60,23,5,39,0,24,10,7,14,0,4,0,6,0,0,3,0,12,0,0,26,37,10,0,18,0
"2784, NSW",2021,29,38,12,0,21,6,13,3,0,4,0,3,0,4,0,0,0,0,7,0,0,12,10,4,0,9,0
"2785, NSW",2021,43,97,28,5,45,4,32,15,6,26,3,10,0,3,0,0,0,0,12,0,0,60,55,14,3,31,0
"2786, NSW",2021,7,16,3,4,18,0,6,4,0,9,0,0,0,4,0,0,0,0,6,0,0,7,9,0,0,11,0
"2787, NSW",2021,88,90,15,4,29,3,4,8,3,9,3,4,0,5,0,0,3,0,14,0,0,42,27,9,4,32,0
"2790, NSW",2021,225,327,68,13,129,21,57,26,6,52,9,12,0,10,3,5,7,0,40,8,0,97,117,22,21,178,4
"2791, NSW",2021,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
"2792, NSW",2021,4,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
"2793, NSW",2021,16,25,0,0,10,0,5,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,6,0
"2794, NSW",2021,184,257,31,11,92,6,29,15,4,21,12,9,0,3,0,4,3,0,31,4,0,100,103,12,29,107,3
"2795, NSW",2021,1222,1292,199,52,396,70,142,56,12,116,56,30,8,22,19,7,17,0,89,19,11,528,402,53,70,353,17
"2797, NSW",2021,7,16,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"2798, NSW",2021,65,82,8,0,25,3,10,4,0,9,5,0,0,0,3,0,0,0,0,0,0,14,22,0,0,4,0
"2799, NSW",2021,86,136,22,5,47,9,6,8,3,13,4,5,5,3,0,0,6,0,10,6,0,55,26,0,11,37,0
"2800, NSW",2021,1402,1607,260,57,480,89,151,65,19,102,71,41,3,49,17,8,15,0,73,24,8,558,384,56,57,378,13
"2803, NSW",2021,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2804, NSW",2021,57,81,12,3,20,3,7,0,0,5,0,0,0,0,0,0,0,0,4,0,0,19,20,4,0,25,3
"2805, NSW",2021,11,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0
"2806, NSW",2021,18,18,4,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,9,0
"2807, NSW",2021,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0
"2808, NSW",2021,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2809, NSW",2021,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2810, NSW",2021,64,88,3,0,28,11,5,0,0,6,4,0,0,0,0,0,0,0,7,0,0,14,23,0,4,15,0
"2817, NSW",2021,9,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"2818, NSW",2021,25,31,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0
"2820, NSW",2021,103,102,21,5,53,17,22,5,5,20,3,3,0,8,0,0,6,0,21,0,4,56,53,4,25,102,4
"2821, NSW",2021,112,124,34,7,38,4,6,5,0,5,0,4,0,0,3,0,0,0,12,8,0,46,32,9,12,45,0
"2822, NSW",2021,11,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,7,0
"2823, NSW",2021,23,31,7,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,9,0
"2824, NSW",2021,49,47,7,0,16,0,0,0,0,4,4,3,0,0,0,0,0,0,5,0,0,13,13,0,0,22,4
"2825, NSW",2021,55,59,10,5,18,7,4,5,0,5,0,0,0,0,0,0,5,0,4,6,0,15,15,5,3,17,0
"2826, NSW",2021,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2827, NSW",2021,66,84,26,4,23,0,7,3,5,10,7,5,0,4,3,0,0,0,6,0,0,33,33,9,3,53,4
"2828, NSW",2021,10,17,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,4,12,0
"2829, NSW",2021,49,56,13,3,21,3,3,3,0,11,0,4,0,3,0,0,4,0,6,4,6,26,25,0,0,72,0
"2830, NSW",2021,1270,1282,219,51,397,103,154,42,12,91,77,48,3,29,23,4,18,3,89,37,11,552,366,75,55,377,20
"2831, NSW",2021,64,46,12,0,25,9,3,3,0,3,3,3,0,3,0,0,0,0,8,0,0,13,8,4,0,17,0
"2832, NSW",2021,33,31,4,0,12,4,5,0,0,0,0,0,0,3,0,0,0,0,9,0,0,11,11,0,0,32,0
"2833, NSW",2021,4,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,13,0
"2834, NSW",2021,19,17,5,4,5,0,8,0,0,13,4,0,0,3,0,0,0,0,9,0,0,13,22,0,4,19,3
"2835, NSW",2021,90,68,21,4,40,14,0,9,6,4,9,4,0,6,0,0,3,0,3,10,0,31,20,5,0,28,0
"2836, NSW",2021,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,29,0
"2838, NSW",2021,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0
"2839, NSW",2021,15,10,0,0,6,0,0,0,0,9,0,3,0,0,0,3,0,0,9,0,0,10,10,0,3,32,0
"2840, NSW",2021,71,43,12,0,28,10,0,0,0,3,4,7,0,0,4,0,0,0,13,0,9,14,8,0,5,40,3
"2842, NSW",2021,18,10,0,0,9,4,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,6,3,0,0,8,0
"2843, NSW",2021,18,34,3,0,7,6,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0
"2844, NSW",2021,26,32,6,0,5,0,0,8,0,3,0,0,0,5,0,0,0,0,5,0,0,10,5,4,4,14,0
"2845, NSW",2021,42,66,13,5,19,3,10,0,0,0,7,0,0,0,0,0,6,0,9,0,0,20,17,4,3,23,0
"2846, NSW",2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2847, NSW",2021,30,66,3,0,20,0,5,5,8,4,0,0,0,3,0,0,0,0,3,0,0,10,27,0,5,26,4
"2848, NSW",2021,6,16,3,4,7,0,0,4,0,4,0,0,0,0,0,0,0,0,13,0,0,4,24,0,3,25,0
"2849, NSW",2021,21,36,4,0,11,5,8,3,0,9,0,3,0,0,0,0,0,0,7,0,0,3,13,0,0,9,0
"2850, NSW",2021,425,620,115,25,220,39,59,26,9,42,27,25,4,25,6,3,11,3,45,12,4,158,140,26,16,125,0
"2852, NSW",2021,61,114,12,0,52,8,9,6,5,6,9,0,0,7,4,0,0,0,11,6,0,27,33,0,3,45,3
"2864, NSW",2021,24,24,5,4,4,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0
"2865, NSW",2021,17,29,8,0,7,4,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0
"2866, NSW",2021,71,111,19,3,36,6,10,6,0,6,4,0,0,3,0,0,0,0,3,0,0,18,25,3,0,23,3
"2867, NSW",2021,14,26,0,0,8,5,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,3,4,0,7,0
"2868, NSW",2021,10,19,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,4,0,0,9,0
"2869, NSW",2021,21,24,7,0,10,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,4,12,9,3,4,19,0
"2870, NSW",2021,301,322,56,12,111,26,21,16,5,25,14,7,0,17,0,7,4,0,33,11,4,135,105,13,22,116,9
"2871, NSW",2021,208,244,29,0,77,11,13,9,0,22,13,9,0,10,0,0,3,0,17,0,0,89,66,8,14,93,3
"2873, NSW",2021,20,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2874, NSW",2021,3,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0
"2875, NSW",2021,22,18,0,0,6,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,3,3,7,0
"2876, NSW",2021,17,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0
"2877, NSW",2021,83,83,13,4,36,3,3,0,3,5,3,0,0,4,0,3,0,0,7,0,3,23,33,3,4,29,3
"2878, NSW",2021,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0
"2879, NSW",2021,4,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,14,3
"2880, NSW",2021,322,289,70,21,150,28,32,17,6,31,25,16,0,20,7,0,13,0,44,8,3,215,169,42,30,230,9
"2898, NSW",2021,9,10,0,0,3,0,9,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0
"3000, VIC",2021,204,160,42,37,189,20,48,13,10,45,3,12,0,14,0,8,19,7,48,7,0,121,86,12,17,162,7
"3002, VIC",2021,58,58,10,4,23,6,8,0,0,7,0,0,0,0,0,0,0,0,3,6,0,29,12,0,5,7,5
"3003, VIC",2021,128,89,20,16,73,10,16,9,6,16,0,3,0,0,0,3,3,0,11,3,0,37,25,4,0,27,0
"3004, VIC",2021,141,99,28,27,112,6,26,6,0,18,4,5,4,6,0,3,7,0,17,3,3,75,45,7,6,56,0
"3006, VIC",2021,201,155,47,39,181,17,40,15,11,37,5,21,3,14,9,5,13,0,55,8,0,127,55,12,16,100,0
"3008, VIC",2021,212,131,55,51,205,14,36,9,4,47,0,10,0,10,9,10,14,0,39,11,0,69,27,12,13,71,0
"3011, VIC",2021,385,475,120,39,190,9,112,30,15,70,5,20,5,8,5,4,16,4,56,9,4,185,104,12,21,106,0
"3012, VIC",2021,695,817,176,48,312,17,149,42,32,123,23,23,5,34,7,10,22,0,73,9,10,265,155,32,33,156,9
"3013, VIC",2021,572,632,117,32,213,12,75,15,8,39,16,18,6,6,0,0,5,0,21,7,3,136,88,10,15,51,0
"3015, VIC",2021,731,803,153,38,274,28,104,26,22,65,8,20,0,23,0,0,11,0,21,4,9,216,114,13,16,64,0
"3016, VIC",2021,607,651,82,47,208,17,72,20,8,42,8,11,0,5,4,3,14,0,37,9,3,189,84,22,15,60,3
"3018, VIC",2021,412,439,91,25,188,12,62,18,10,36,11,15,0,9,6,0,4,4,18,3,0,169,84,11,15,58,0
"3019, VIC",2021,151,150,30,24,147,9,57,8,17,55,0,12,3,17,0,4,12,0,66,13,3,86,63,13,29,152,7
"3020, VIC",2021,670,794,170,74,715,34,207,54,58,330,18,36,8,68,10,32,76,5,285,33,22,362,294,52,89,536,29
"3021, VIC",2021,612,778,139,128,933,38,231,61,86,455,29,40,15,112,24,47,104,13,529,52,32,397,448,79,169,817,46
"3022, VIC",2021,51,55,15,13,45,0,12,4,5,18,0,5,0,3,0,5,5,0,18,0,0,35,32,4,9,21,0
"3023, VIC",2021,1954,2022,342,210,1365,92,359,102,97,498,41,87,26,119,31,52,107,8,412,53,38,614,450,110,135,556,23
"3024, VIC",2021,1264,1042,206,236,921,62,158,51,54,218,23,38,12,72,35,10,54,4,144,32,25,339,274,52,73,400,9
"3025, VIC",2021,260,363,83,31,197,14,52,20,15,85,9,19,3,21,0,0,12,0,80,11,5,117,80,12,22,93,4
"3026, VIC",2021,355,292,65,30,214,19,72,13,8,72,6,13,0,22,5,8,7,0,42,9,7,78,55,11,13,64,5
"3027, VIC",2021,408,346,58,52,240,16,51,13,13,37,13,16,3,17,6,3,16,0,34,7,4,74,35,16,6,50,0
"3028, VIC",2021,602,758,133,74,455,23,118,38,20,133,13,33,12,45,16,10,29,0,134,17,5,248,212,35,47,227,10
"3029, VIC",2021,4303,3972,769,781,3325,185,869,228,268,1114,112,180,58,313,127,93,259,27,700,130,99,962,670,144,193,896,49
"3030, VIC",2021,4450,3983,681,662,2860,173,615,170,169,635,100,143,34,175,80,59,163,17,468,101,48,1119,768,146,194,990,38
"3031, VIC",2021,360,422,99,22,153,11,85,20,18,59,13,17,0,10,3,3,9,3,38,8,5,142,94,20,30,161,8
"3032, VIC",2021,828,854,164,59,368,30,126,32,36,98,13,47,9,29,9,13,19,0,86,15,7,255,154,19,45,182,8
"3033, VIC",2021,441,562,85,40,228,15,72,24,18,39,3,15,6,12,7,0,8,0,39,8,0,156,91,14,15,75,4
"3034, VIC",2021,305,381,67,32,156,10,52,21,10,48,6,11,0,15,4,3,13,0,49,0,0,105,77,13,4,59,0
"3036, VIC",2021,190,228,35,4,77,5,27,10,0,17,5,0,0,3,0,0,3,0,13,0,0,50,34,11,3,18,5
"3037, VIC",2021,1533,1857,269,175,1040,66,276,82,65,304,35,69,13,76,21,26,59,7,246,36,28,498,334,72,76,357,8
"3038, VIC",2021,642,813,121,68,417,14,99,33,13,121,18,22,6,35,10,6,24,0,91,14,4,237,149,25,38,160,6
"3039, VIC",2021,452,503,88,37,207,10,59,14,7,29,8,14,5,7,3,0,0,0,19,3,4,110,74,7,12,48,3
"3040, VIC",2021,860,992,154,58,377,26,118,30,15,82,15,28,3,18,4,6,9,5,50,6,11,265,129,16,15,95,0
"3041, VIC",2021,470,566,65,25,178,13,67,19,7,35,11,18,3,14,3,0,6,0,22,7,7,148,65,10,3,43,0
"3042, VIC",2021,433,626,126,27,239,10,72,30,10,50,3,10,7,20,8,0,7,3,22,0,5,190,135,17,9,77,4
"3043, VIC",2021,345,500,92,42,276,15,71,23,18,101,7,18,4,23,4,6,25,0,82,14,0,185,128,15,21,126,4
"3044, VIC",2021,810,1112,200,72,421,23,152,58,25,114,20,42,4,23,15,9,15,0,62,9,7,275,150,36,23,148,3
"3045, VIC",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3046, VIC",2021,647,903,228,92,628,28,180,52,44,249,18,29,3,43,11,5,46,10,235,22,24,257,203,43,49,282,3
"3047, VIC",2021,118,232,27,52,383,9,93,29,35,259,9,13,3,52,9,17,92,3,408,23,16,91,121,22,36,346,15
"3048, VIC",2021,122,162,20,33,368,3,65,15,27,221,12,19,4,64,15,25,61,3,380,24,16,98,87,30,25,339,11
"3049, VIC",2021,191,323,53,27,129,12,25,24,5,46,8,13,5,11,10,3,15,0,47,6,4,95,64,12,18,68,0
"3051, VIC",2021,256,215,24,37,109,5,44,7,9,39,10,11,0,12,0,0,11,0,40,3,0,133,103,9,27,116,8
"3052, VIC",2021,79,59,16,6,48,3,16,0,0,16,3,0,0,9,0,0,3,0,13,4,0,28,24,5,0,21,0
"3053, VIC",2021,87,86,31,11,63,8,33,7,5,23,0,9,0,8,0,4,11,0,32,6,0,54,63,13,12,87,9
"3054, VIC",2021,166,183,40,18,75,11,28,7,5,12,7,9,0,8,0,0,3,0,12,0,4,63,43,4,3,30,6
"3055, VIC",2021,268,395,76,27,153,12,61,23,11,45,6,16,3,19,3,0,4,0,25,4,0,115,79,6,7,53,0
"3056, VIC",2021,460,529,114,24,170,19,96,46,15,63,5,13,4,5,0,0,4,0,40,5,0,160,110,12,10,63,0
"3057, VIC",2021,217,250,59,10,113,10,42,11,8,35,0,8,0,3,0,0,6,0,16,0,0,127,64,5,17,29,0
"3058, VIC",2021,834,1202,195,73,402,30,225,68,29,119,15,34,4,32,9,3,22,0,102,9,4,301,201,27,29,157,4
"3059, VIC",2021,593,753,133,72,490,24,128,47,30,158,13,28,9,39,16,14,31,4,146,14,9,155,115,18,14,125,0
"3060, VIC",2021,176,308,52,53,351,0,76,20,25,168,7,12,0,39,11,5,29,0,103,10,7,53,75,10,21,109,5
"3061, VIC",2021,29,56,12,13,87,0,18,3,8,51,0,3,4,21,0,3,22,0,105,8,3,11,24,6,12,56,3
"3062, VIC",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3063, VIC",2021,19,25,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0
"3064, VIC",2021,2821,3361,582,510,2935,140,663,191,225,1274,99,127,38,301,79,91,340,14,1716,137,71,724,628,121,131,1072,39
"3065, VIC",2021,107,137,35,9,52,6,15,5,4,40,0,4,3,8,0,0,3,0,37,9,4,55,62,3,13,102,4
"3066, VIC",2021,70,92,32,12,39,4,21,10,5,15,0,3,0,4,5,0,6,0,25,4,4,37,45,9,20,106,7
"3067, VIC",2021,128,145,52,22,54,9,26,3,0,18,0,0,0,4,0,0,0,0,7,3,0,55,24,5,0,22,0
"3068, VIC",2021,509,566,88,25,163,14,89,24,12,43,5,14,0,5,0,0,6,0,21,3,3,140,86,12,6,77,4
"3070, VIC",2021,699,887,146,47,224,12,168,42,18,60,12,15,3,10,6,0,7,0,21,4,0,222,145,12,17,75,0
"3071, VIC",2021,443,698,104,28,202,16,126,22,14,58,10,13,4,3,5,4,7,0,33,3,0,150,126,18,13,69,0
"3072, VIC",2021,718,988,167,75,409,15,207,69,44,116,11,29,7,33,9,12,24,6,98,14,8,266,215,21,25,188,7
"3073, VIC",2021,852,1374,263,114,702,42,265,79,39,242,24,61,7,67,12,9,47,9,233,26,13,374,317,40,50,394,13
